tweet_id	ses	timestamp	tweet_text	user_id	user_name	user_screen_name	tweet_loc_	user_loc_	off	resp	stereo
1634001461305548801	yes	Fri Mar 10 01:21:21 +0000 2023	@SenSchumer Are you going to pay the Tax increases Chuck or are you going to dodge paying $500 K in Medicare taxes like Joe Biden did by claiming your income went to your “business” &amp; you’re just a salaried employee? Really interested to see how Wealthy Members of Congress will dodge taxes!	1010134571738943490	Dennis Mitchell	DennMitch		United States	no	individual	[]
1617644256805670914	yes	Mon Jan 23 22:03:39 +0000 2023	@bennyjohnson Any law that uses fines as the penalty is a law only for the poor.	1597363671004577794	XaeganPrime	XaeganPrime		United States	yes	structural	['only for the poor  ', 'penalizes the poor  ']
1588253120039047168	yes	Thu Nov 03 19:33:46 +0000 2022	@ROBandGB @de_athtrap @Blowitoutyourd1 @AlexanderGreyl2 @cypher07h @THEIdiot_z33 @HelpingChads If they were made homeless or suicidal from smoking cigarettes I would help them obviously. Otherwise I have no problem with people doing drugs or drinking alcohol if they are still functioning members of society.	579558402	Digiorno Giovanni	Gio_Digiorno		United States	no	individual	[]
1634184217880940546	yes	Fri Mar 10 13:27:33 +0000 2023	@hoopsdiva ..at the expense of poor Duka	21670658	Jude	memphis__blues		United States	yes	none	['poor  ', 'victim']
1628439360453353472	yes	Wed Feb 22 16:59:33 +0000 2023	Once again I see reps like @EliseStefanik/@GOP are tackling the tough issues like what type of milk should be served in school instead of real issues like income disparity, inflation, crime, price gouging by corporations, disparity in taxes between the wealthy &amp; the rest of us.	85925494	Christina 🌻	cmrobbinz		United States	no	structural	[]
1576538938730512384	yes	Sun Oct 02 11:45:48 +0000 2022	@ItsMrDeathWish Is he from the same town as you? I am. homeless of this area can not get help. ☹️	1415187773498302465	Earth_Biscuit 🌄 ASD4RRR	EarthBiscuit_TD		United States	yes	none	[]
1620263737293967363	yes	Tue Jan 31 03:32:32 +0000 2023	@barnes_law DeSantis is an election fraud denier, who hides behind “what we do in Florida” to side step nationally contentious issues. He ended Covid lockdowns early, but his wins are are largely fighting back against the Woke nonsense. He lacks a broader vision for working class Americans.	127047869	Shadow Jack	Shadowboxer31		United States	no	none	[]
1578934341547479040	yes	Sun Oct 09 02:24:16 +0000 2022	@FarmerGenerous Scary though. Think of how many poor countries probably depend on pigs for meat.	1212822264019730432	Doc	TheangryEMT1994		United States	no	none	['depend on pigs for meat  ', 'poor countries  ']
1613737065526558721	yes	Fri Jan 13 03:17:52 +0000 2023	@re4joe @RyderLong7 @Melissa1opinion @PaleUSA45 @DatoFreddy @LynwoodTalks @poggydoggy @JeffandJax1964 @keith0sta @MoooPapa @QTWIQ1 @slimefin @catahouligan_ @WhalenMona @TimCamp03 @2HemiDude2 @JohnPot259 @Tami28937663 @Boomr1223 @kristyj70 @ThomasP3120 @june9042 @RcWiksten @FireBallNPizza @Mischievousliz @ruthless_68GTX @redangel64 @Chopstress @MrsAmERIKA_3 @13molon @cali_beachangel @Carolyn143413 @Mastersprout1 @mayalates @MoiraThom @Bree1914 @USAPat4DJT @NYCLee5 @snoopsmom123 @misfitnici @shana0326 @HurricaneVal10 @Sweet_T2021 @FrankKane11 @JanetTX_Blessed @QT4USATRUMP @1heartgirl @JannaPart2 @Blondiegirl_USA @Nance726 Just pops up outta nowhere 🙃🤣😂 This "poor" guy gotta love this 🤣😂🤣 https://t.co/TMio1hcB4x	1431394611780521984	Trace	Traces_Place		United States	yes	individual	['poor  ', 'uneducated  ', 'dependent on welfare  ']
1575396954434990081	yes	Thu Sep 29 08:07:58 +0000 2022	Asians in the us. Not Asians. Who comes to the us from Asia? Poor people don’t move to different countries. When you say culture you beg the question. Is there a genetic component? We can’t separate nature and nurture. Best we can say is it’s a bit of both.	1455518166453473280	Josh	JoshuaM00183510		United States	yes	none	['poor  ', 'genetic component  ']
1597977694997999616	yes	Wed Nov 30 15:35:46 +0000 2022	Would the homeless child molesters ever gets a hold of "my device"... if they reads my tweets, its free to make. But to shut me up from retailing "my device" I'm asking for one billion dollars.	1212572817872416768	Phory	SophalyM		United States	yes	individual	['homeless  ', 'child molesters  ']
1609705831045685249	yes	Mon Jan 02 00:19:11 +0000 2023	Fining and putting someone in jail who is homeless for being…homeless is insane!	878430277953040384	DJ	Kingjamal2015		United States	no	structural	[]
1613819836408160258	yes	Fri Jan 13 08:46:46 +0000 2023	@atensnut Lightfoot is truly a despicable person. She can’t be removed from office sooner for the the poor folks of Chicago. The machine vote fraud to install her has to be stopped too. Or Chicago will cease to be relevant.	1601597618261577729	William Wallace	William65050909		United States	yes	individual	['poor  ', 'machine vote fraud  ', 'despicable']
1563346086034436096	yes	Sat Aug 27 02:02:07 +0000 2022	I guess the @GOP is pretty confident that none of their constituents benefitted from the #studentloanforgiveness Hmmm…says a lot about what they think of their supporters. They are either rich or uneducated, I guess.	1551036859446218753	Red Sox💔	xanderrules100		United States	yes	individual	['rich  ', 'uneducated  ']
1599650052980416514	yes	Mon Dec 05 06:21:07 +0000 2022	They truly have been subjected to an ungodly amount of pressure and abuse with the advent of welfare, neighborhoods being flooded with drugs by the CIA, then the war on drugs, rap culture and imprisonment. It is not really accurate to say that they are fundamentally more violent.	926050173683470336	Dawn	safakdawn		United States	no	structural	[]
1564799642021281792	yes	Wed Aug 31 02:18:01 +0000 2022	@Acyn Aww poor baby. I'm guessing the maid quit because she didn't get paid.	1133220469849690112	Ziggythegoblinking (He/Him/His)	MoonmanZiggy		United States	yes	individual	['dependent on low wages  ', 'service worker  ', 'unappreciated labor']
1606895813695012865	yes	Sun Dec 25 06:13:11 +0000 2022	@DawnEMcKenzie @banalplay So do the wealthy CEOs &amp; corporations. The biggest corporations don’t pay their taxes; refuse to give their workers a living wage w/benefits; all the meanwhile they give themselves huge bonuses. They are the true welfare kings. It’s the rich you should be shaming.	811740481193267200	TRE45ON/GQP	Tre45onGQP		United States	no	structural	[]
1620094644385366018	yes	Mon Jan 30 16:20:37 +0000 2023	@WhiteHouse Exactly they want a working class because if anybody has American dream, you can’t be in control	1518711266944057344	Free Speech only offends leftist	morty347		United States	no	structural	['working class  ', 'lack of control  ']
1618417053551194113	yes	Thu Jan 26 01:14:28 +0000 2023	@SpeakerMcCarthy Kevin is gaslighting again. You will be remembered Kevin as the pathetic poor slob that you are.	860320941586485248	Biker Chic	BikerChic333		United States	yes	individual	['pathetic  ', 'poor  ', 'slob  ']
1603875088180576256	yes	Fri Dec 16 22:09:54 +0000 2022	|Elmer LeighJack| KingsleyNydia By poor people poor across each yard. 😋💌🥰😍👋	914065510148448256	完美体育 八戒体育 开云体育 世界杯 足球 卡塔尔世界杯 电竞 棋牌 世界杯买球 世界杯下注	aryavishan1		United States	no	none	['poor  ', 'uneducated  ']
1618780184437751808	yes	Fri Jan 27 01:17:26 +0000 2023	@TheYootopian @POTUS @JoeBiden Also EVERYONE gets a pre-bate monthly to cover the first 30k in taxes.. at 30% that’s $750+ a month loaded to an EBT type card. Which means people making less than 30k are subsidized and 50% of Americans will pay no income tax…	1483985906671525888	JBSchaffner	truckerJeramey		United States	yes	none	['subsidized  ', 'dependent on welfare  ', 'not paying taxes  ']
1616728871738417152	yes	Sat Jan 21 09:26:15 +0000 2023	The rich keeps getting richer because the poor think everything is a scam.. #business #Johannesburg #SouthAfrican #Ghana #Accra	1313105484224901120	Debbie Andreś T🇮🇹🇺🇸	debbieofficial_		United States	yes	individual	['poor  ', 'think everything is a scam  ']
1575695487243816960	yes	Fri Sep 30 03:54:13 +0000 2022	@MeganScavo @Cool2bCorgi Ian has his forever home. He would likely have died if it weren’t for you. I’d have strapped my cat on my head before leaving her to fend for herself. The US has far too many homeless and abandoned cats. This is my semi-feral mama cat rescued from a rural shelter #NellieBly 💕🐾 https://t.co/Y7Ffis00nk	3426768574	Maverick Spinster™♀	MavrickSpinster		United States	no	none	[]
1585054184436817920	yes	Tue Oct 25 23:42:21 +0000 2022	@MignonetteBooks @starfis53829647 @BaronessBruck People willing to spend $500 on dinner? That just feels like next level wealth. But I’m a poor teacher…	218333291	Max ☮️	mandey1104		United States	no	individual	['poor  ', 'teacher  ']
1609850502254309377	yes	Mon Jan 02 09:54:03 +0000 2023	@DailyLoud Dear Missourians, If you are down on your luck, drowning in poverty, desperate and homeless, here's what we'll do. We will tighten the grip of poverty to the tune of $750. Then, taxpayers will pay thousands of dollars to house and feed you for 15 days. Over and over. Luvya all!	829859948502929409	Laura Resists ☮️🌊🇺🇸🌻	Lauraseriously1		United States	yes	individual	['dependent on welfare  ', 'lazy  ', 'irresponsible  ']
1619510300344225794	yes	Sun Jan 29 01:38:39 +0000 2023	@mayank_gupt @Masculine_Carp @NickKano90 @Husse3n @Bob_cart124 well said. from my perspective the amercian poor are to billionaires as zealots are to uncaring deities. 🤷	18589017	Ryan Sux Irl 🌽🍞 🇺🇸	RyanSuxIRL		United States	yes	none	['poor  ', 'uncaring  ', 'zealots  ']
1607876161123618817	yes	Tue Dec 27 23:08:44 +0000 2022	@DashDobrofsky I guess you don't care about the thousands and thousands of Americans in this country that will spend Christmas Eve Is homeless, Hungry, Have no money. But yet you're worried about republicans not funding a proxy war against the Russians.	1220007065155969031	Robert Buckey	buckey_robert		United States	no	none	['homeless  ', 'hungry  ', 'no money  ']
1588722681910026244	yes	Sat Nov 05 02:39:39 +0000 2022	@GOPChairwoman CTFU🤣🤣🤣🤣History will always repeat it self. You will always be liars and the poisoning communities. That part! You know good and damm well it happens here but it was ok in the poor communities but now it’s knocking at your door	405933413	Papillon	PapillionHot		United States	yes	structural	['liars  ', 'poisoning communities  ', 'poor communities  ']
1602847192229748739	yes	Wed Dec 14 02:05:24 +0000 2022	@Sachinettiyil Quite a bunch of bigots on that school board. Rather than hold Dr. Carson up as a role model for poor Black children, they teach them to hate this amazing surgeon and kind human being based on spurious reasons. Leftists are a threat to America. May God forgive them.	4242009612	Tom	TomMarkovich1		United States	yes	individual	['poor  ', 'Black children  ', 'bigots  ', 'leftists  ']
1617671846614433792	yes	Mon Jan 23 23:53:17 +0000 2023	@xokeli Okay however u try to spin it whatever. Ion hate poor people but I do hate being poor and wouldn’t bring somebody else into this situation 😂 mfs should wait to have kids to give their future seed more opportunities. Why do ppl HAVE to have kids young when they have nothing ?	1445843399198846977	big leo	babeeitaly		United States	yes	individual	['uneducated  ', 'irresponsible  ', 'should wait to have kids  ']
1630585425537515527	yes	Tue Feb 28 15:07:14 +0000 2023	@SarahJo60647462 @AbsherCherie David and jenelle both are poor parents either way.	54474016	des	thedesido		United States	yes	individual	['poor parents  ', 'neglectful']
1608368744614735879	yes	Thu Dec 29 07:46:05 +0000 2022	@EbenezerOkechu2 @mrsjojoellis @stclairashley @Shawn_Farash Yeah, well we're laughing at how stupid you sound while trying to drop knowledge lol. You got more scum where you're at, that's for sure. Nobody here calls your people to cash checks and shit cuz you're so poor lol. Every phone call is crying 😂	1446505922990247938	KasteR II	kaster_ii		United States	yes	individual	['poor  ', 'scum  ', 'dependent on welfare  ']
1605218068749484033	yes	Tue Dec 20 15:06:25 +0000 2022	@mhdksafa America has been feeding the poor for over 7 decades at the state lever &amp; 6 decades nationally— Call it what u want, but facts are facts	1478864644878086146	PizzaBoy22	squawkCubed		United States	no	structural	[]
1583082805466370049	yes	Thu Oct 20 13:08:47 +0000 2022	@Breaking911 @tim26264 @fox5ny The gimmegrants are living better than the nyc homeless	334390100	Mason McTavish	genxsixtynine		United States	yes	individual	['entitled  ', 'dependent on welfare  ', 'living better than others  ']
1574545410341105664	yes	Mon Sep 26 23:44:14 +0000 2022	@JaDaveus_Spliff @Lumpy21141798 @brad_polumbo "it's not a problem"... That's a lie. Disabled people who cannot work and poor elderly who cannot work is a problem. What you meant to say is that you don't think it's a problem. And you would be wrong .	1278334074805837830	ThinkTank	ThinkTank360		United States	no	individual	[]
1623201969891610625	yes	Wed Feb 08 06:08:01 +0000 2023	@DonJBacon Don has not done anything to help Nebraska, never worries about Nebraska, spends his time giving wall Street tax breaks, oh is against welfare for the unlucky	2154432592	AJ	yeleajay		United States	yes	structural	['against welfare  ', 'unlucky  ']
1609741793939296256	yes	Mon Jan 02 02:42:05 +0000 2023	@TuffTiffResists @GOPLeader No, just how to stop the dilution of the American dream. Less welfare , imo.	804133417218473984	Dave Richardson	dryw4llman		United States	no	individual	['dependent on welfare  ', 'dilution of the American dream  ']
1616277272549548032	yes	Fri Jan 20 03:31:45 +0000 2023	@Santos4Congress Lying on your resume and duping donors is one thing. And no one cares if you dressed in drag in 2000-ish. But soliciting funds for a HOMELESS VETERAN'S SERVICE DOG is another. Come clean - your district deserves it. The American people deserve it. #TheTruthShallSetYouFree	782799587559903232	@MillennialFalcon@Mindly.Social	MlnlFalcon		United States	no	individual	[]
1563263080837967872	yes	Fri Aug 26 20:32:17 +0000 2022	The #Democrats and #Biden administration are spitting in the face of working class Americans who didn’t go to college and all the people who had the maturity and the work ethic to pay off their loans. Those people will be paying off the loans of the people who don’t want to	1552024415747047424	George	George072268		United States	yes	individual	['uneducated  ', 'lack work ethic  ', 'dependent on loans  ']
1597986501501267968	yes	Wed Nov 30 16:10:45 +0000 2022	@BigTimeBuddyGuy @Epsteinisntdead @SkoobaSevenOne @TomSher48099305 @NathanAintIt @t_f_gray @JKernerOT @Matthew21053554 @ClaireFosterPHD @elonmusk Telling a poor white kid that he has privilege and a poor black kid that the reason he is poor is because the same white kids' family stole from him is not exactly a good way to repair race relations... the left is the life support that is keeping racism alive.	894295644298387457	Tyrannical Liberty	MediaDirected		United States	yes	individual	['privilege  ', 'racism  ', 'dependency on welfare  ']
1585641830548262912	yes	Thu Oct 27 14:37:26 +0000 2022	@OccupyDemocrats Probably let poor people die, because we cost too much	3294510839	Ney Claudio	NeyClaudio2		United States	yes	individual	['costly  ', 'disposable  ']
1633970573939228677	yes	Thu Mar 09 23:18:37 +0000 2023	@DanCrenshawTX He knows elminating cartels would ultimately be a big hit on their economy. Of course our gov is also to blame. Bad border policy allows them to flourish and a lot of our welfare dollars go to people who use it to purchase Mexican cartel products. When will we wake up?	950583823099600896	Jimbo	sign_cutter		United States	yes	structural	['dependent on welfare  ', 'supports cartel products  ']
1604974023703597056	yes	Mon Dec 19 22:56:40 +0000 2022	@nexta_tv Attacking poor countries first is i guess one strategy. A lame one.	1052354661343260672	Someone	WaynePalmerATX		United States	yes	none	['poor  ', 'weak  ']
1616325600607883265	yes	Fri Jan 20 06:43:47 +0000 2023	@PramilaJayapal People are starving and homeless and without proper medical care. Will this actually ever happen.	1402412979123986432	Moody Beth	moodybeth12		United States	no	none	[]
1628372190314758144	yes	Wed Feb 22 12:32:38 +0000 2023	@AD1968F The corrupt tyrannical, Central American government, supported by the US government drive, their people north looking for economic opportunity, American industry uses their labor to hold down, wages for working class Americans.	1483087765097136128	Paul Botts	PaulBotts3		United States	no	structural	[]
1613015093801025536	yes	Wed Jan 11 03:29:01 +0000 2023	@tjcrowley @sf_mills @LaceyBanis @BrokeAssStuart So this guy says of this homeless woman “if she knows what she’s saying”…essentially saying he thinks she may have mental illness. And his response to a mentally ill woman is to spray her with water out in the cold. #subhuman #badbusiness	2378857614	ergowend	Noeticandpoetic		United States	yes	individual	['mentally ill  ', 'subhuman  ']
1600167594983510017	yes	Tue Dec 06 16:37:38 +0000 2022	@william_woof @ChadNotChud People talking about the future are forgetting the point, that protecting the working class is often not optimal from a overall perspective. One can make a AI, but if one makes the AI using existing art without permission that's unethical labor exploitation.	974470218243194880	Orion	Shadebinder1		United States	no	none	[]
1578742699880251392	yes	Sat Oct 08 13:42:45 +0000 2022	@ewnupdates I'm proud to say.. I'm among the people benefits from @Lisa_berry5 company, I just got my payment Of R60,000 from an investment of R5000 all thanks to the trading genius company and miss @Lisa_berry5	1546000394496647170	Patricia A. Kleiber	Patricia_A_Kle		United States	no	individual	[]
1620102403726139392	yes	Mon Jan 30 16:51:27 +0000 2023	@HenryFailsafe @SageThinker99 @RedHeadedPat Agree. But there are only two choices. Capitalism or some form of marxism. And I understand corporations have serious issues. However, big government can lead to tyranny as history has proven many times. See Venezuela. Capitalism it thrived. Now socialism is it impoverished.	1520358906517721091	LED South Carolina	LEDdiver		United States	no	structural	['impoverished  ', 'socialism leads to poverty  ', 'capitalism leads to prosperity  ']
1587973008597000195	yes	Thu Nov 03 01:00:43 +0000 2022	One woman said during an interview with a news reporter that she was going to vote Republican because the Democrats only care about senior citizens and low-income people. Her retirement investments were dwindling. https://t.co/PF5gWSU9QY	763952520	Merlene	MerlenesMemos		United States	no	individual	['low-income people are neglected  ', 'only care about senior citizens  ']
1578557524940185600	yes	Sat Oct 08 01:26:56 +0000 2022	@MicalasNana @Rockinthe60z @Srecans @bgmasters What values? He signed over $2 trillion of stimulus money in 2020 alone and provided unemployed people $600 a week to sit on their ass and not work and he expanded welfare, food stamps and other social services. According to HIS own standards, he’s a socialist.	1096049421186490368	The Political HQ	ThePoliticalHQ		United States	yes	individual	['lazy  ', 'dependent on welfare  ', 'not working  ']
1633226562027032576	yes	Tue Mar 07 22:02:10 +0000 2023	@VP Arresting a physically disabled senior citizen woman because she's homeless.. What about her rights?	1593272491845091329	Game Reset	ResetGame8		United States	no	individual	[]
1603762889101553666	yes	Fri Dec 16 14:44:03 +0000 2022	@VPrasadMDMPH @joerogan @cdc Poor science but lucrative $cience.	1669226317	Brian G	bcgalloway71		United States	no	individual	[]
1589692764635398144	yes	Mon Nov 07 18:54:24 +0000 2022	This is literally a speech tax. Where if you cannot afford it your words are devalued, and they're trying to get "as many people as possible to use it" the practical application to this is suppression of the impoverished.	2953282873	Fumbler - Variety streamer or something.	ViolettChild		United States	yes	structural	['devalued words  ', 'suppression of the impoverished  ']
1607420754467106818	yes	Mon Dec 26 16:59:06 +0000 2022	@SpeakerPelosi Nancy, how many animals are now homeless cuz you needed to feed your ego &amp; cut down the biggest tree in the forest? And did Gavin have to restart a shuttered Nuke Plant to power all those x-mass tree lights of yours? ...or did he just turn off the power to a Poor Neighborhood?😂	1233491170090680320	Cuthbert J Twillie	CuthbertJTwill1		United States	yes	individual	['poor  ', 'neglected  ', 'dependent on others  ']
1612778743168212996	yes	Tue Jan 10 11:49:51 +0000 2023	@GathererSkull Literally terrorising small income families restaurants and anywhere else that may use gas stoves. Gas is best for cooking, causes no harm to kids, they just want to crush the smaller people harder	1346927805217599490	🇺🇸Na al🇲🇽	takuach2		United States	yes	individual	['small income  ', 'crush the smaller people  ']
1597305969482301440	yes	Mon Nov 28 19:06:34 +0000 2022	@dbongino He most certainly is the worst!!! Federal aid is going to house border crossers and not the American citizens who are homeless! All federal funding to help American citizens has ended October 1, 2022!	933171926	TerryC	Currie3C	United States	United States	no	individual	['dependent on welfare  ', 'prioritizing non-citizens over citizens  ', 'homeless citizens are neglected  ']
1583943734844338176	yes	Sat Oct 22 22:09:49 +0000 2022	Y’all sure are!! In my whole life since I was 14 years old this is the very first time I’ve been unemployed.. maybe they should start questioning the practices for unemployment and question why people are not applying for their unemployment benefits.. js https://t.co/9poBmQCwOe	1549885272724082690	████ 🇺🇸💜💙	JezebelPnw22		United States	no	structural	[]
1588807074527338496	yes	Sat Nov 05 08:14:59 +0000 2022	@CrallRay @Tardisthief10 @StonedBlue22 @poopypantsxx @unusual_whales Not surprising considering they own like 70-80% of the countries wealth. Sorry Peggy in Oklahoma cant give up 100% of their income to equal the scrape off the top of billionaires incomes that gets taxed, if they pay what they're supposed to at all (they dont)	952445216795086848	Ernesto_Suaremente	Ernesto48072880		United States	no	structural	['wealthy elite  ', 'unfair taxation  ', 'dependency on wealth']
1632821372006137862	yes	Mon Mar 06 19:12:06 +0000 2023	@LondonGoof @SakuraSpaceBabe But yes also the disillusioned “rich” ppl always have fantasies about poverty. They are the ones thinking eating ramen noodles is the most humiliating thing ever, bc well.. obvs reasons. So we do drain them harder &amp; more aggressively, even if they lie about income 🤭	1443769653835206660	The Goddess Brandy Experience	JustBrandyNow		United States	yes	individual	['fantasizing about poverty  ', 'humiliating experience of eating ramen  ', 'draining resources  ']
1626290975671742464	yes	Thu Feb 16 18:42:38 +0000 2023	@Dexerto @Myth2reality_ we are so poor jesus	1302458024917860353	Eight	EightSteam_		United States	yes	individual	['poor  ', 'dependent  ']
1616639633865203713	yes	Sat Jan 21 03:31:39 +0000 2023	@leagueofcities @usmayors @Woodards4Tacoma #Homelessness needs real solutions: BIG fines (pays for homeless programs) for slumlords. No more luxury complexes. Expedite #SSI for #homeless people. Provide chapter 11 bankruptcy waivers. RV parking programs Disability Shelters w/ expedited services.	1593272491845091329	Game Reset	ResetGame8		United States	no	structural	[]
1613206570548232193	yes	Wed Jan 11 16:09:53 +0000 2023	@JohnBauters @BrokeAssStuart Lol poor baby	1594148227980226561	0% Liberal	R0wsdower		United States	yes	none	['poor  ', 'victim']
1598148434917494784	yes	Thu Dec 01 02:54:13 +0000 2022	@Macas420 @GreaterIdaho Well they would if they weren't fucking poor hillbillies with no money or ambition. Just whining and crying. Sucks to suck doesn't it, snowflakes?	1052503735883026433	JeMappelleKyleEtVous?	MappelleEt		United States	yes	individual	['poor  ', 'hillbillies  ', 'no money  ', 'no ambition  ']
1594115214831915009	yes	Sat Nov 19 23:47:39 +0000 2022	https://t.co/iCshN7X8PY Save build poor market rich happen.	1510793823542206468	北京外围/深圳外围/上海外围/杭州外围/广州外围/苏州外围/南京外围/武汉外围/西安外围	Geralyn44950298		United States	no	none	['poor  ', 'market  ', 'rich  ']
1632033203212136449	yes	Sat Mar 04 15:00:12 +0000 2023	@Some_Greek @JBrugnols @CalltoActivism @nathaliejacoby1 before you get so upset about people that need help, why don't you start early and protest the CORPORATE welfare that costs The American People SO much more while we get so much less - Bloated million dollar personal salaries should bother you.	2623829835	Elle Pereles Borella	elle_borella		United States	no	structural	[]
1583386326157922306	yes	Fri Oct 21 09:14:52 +0000 2022	@mmpadellan Old joke from a comedian the night before Obama got voted in the first time: Republicans represent the rich, so they derive their power from the rich. To keep their power, they need to keep the rich, rich. Democrats represent the poor, which means they get their power from the	308080307	WTF Jack	whskytng0fxtrt		United States	no	structural	['poor  ', 'dependent on welfare  ']
1604197726102618116	yes	Sat Dec 17 19:31:57 +0000 2022	These 2 👇 are just pathetic. They have become laughingstocks. Even in Hollyweird they're considered "D-list do not invite" type folks. They're a joke and they are considered poor by even Montecito standards..forget abt RF standards.😊They're imploding all by themselves.😊😊😊😊	23254225	Terri🇺🇸🇺🇸🇺🇸	TerriAtl		United States	yes	individual	['pathetic  ', 'laughingstocks  ', 'poor  ', 'D-list  ', 'joke  ']
1620173258950852609	yes	Mon Jan 30 21:33:00 +0000 2023	@jessewashington Me too. Poor guy! Heart breaks for him,	939525306	Linda Hayward	Skarlet333Linda		United States	no	none	[]
1601405819727511552	yes	Sat Dec 10 02:37:54 +0000 2022	@JoelOsteen They are wondering when will good show his mercy to them and get them out of the problems that poor children didn’t get themself into 🤷🏻‍♂️ I guess god has his favorites https://t.co/6wthwMSfZ0	408624983	bojangless#1	rollingred765		United States	yes	individual	['poor children are to blame for their problems  ', 'divine favoritism']
1617716485564268544	yes	Tue Jan 24 02:50:40 +0000 2023	@Kaleb_Atlanta Waitresses aren't going hungry, if they don't make minimum wage hourly from their tips their employer covers the difference. What waitress isn't within the income bracket for EBT? Where do you think we are dude? Things aren't so destitute that you need to look at servers so poor	1580958824571207681	Christ’s Privateer ☧	TheosisQuest		United States	yes	individual	['poor  ', 'dependent on welfare  ', 'low income']
1579682185623523328	yes	Tue Oct 11 03:55:56 +0000 2022	@wiz_political Exemplifies the failure of Lib policies! The welfare state pushed Father’s from the homes. So many inner city kids have no relationship with their Father’s these days. They need a strong male role model in their lives.	490811777	Jeff4TheConstitution🇺🇸	JLSchroeder1		United States	yes	individual	['absent fathers  ', 'inner city kids  ', 'need strong male role model  ']
1610310089432252420	yes	Tue Jan 03 16:20:18 +0000 2023	@justh0dl @TornadoNate Health care is so expensive because government wants to run a welfare state and politicians want kickbacks from insurance companies. The solution to the rot caused by government is never "more government" Everyone can agree the condition of things now is unsustainable and wrong	14063238	Mr_Mike	Mr_Mike		United States	no	structural	['welfare state  ', 'government dependency  ', 'corruption  ']
1586865153987018756	yes	Sun Oct 30 23:38:29 +0000 2022	I grew up really poor so when you eat my left over takeout I get really offended. That was obviously mines.	4012787205	Ceci Kharalambos	MissCeciMoon		United States	no	individual	['possessive  ', 'sensitive about food  ', 'poor upbringing  ']
1632131781674582016	yes	Sat Mar 04 21:31:54 +0000 2023	@LayahHeilpern Poor Canadians.	1469097062214127616	🇺🇸Jack Burton🇨🇿	JackBur88834194		United States	no	none	[]
1632469443434643456	yes	Sun Mar 05 19:53:39 +0000 2023	@grindfacetv_ Damn, since when beggars became choosers? I’ve been seeing a lot now lately that a lot of homeless beggars are choosers now	53818558	CrazyBoy	CrazyboyLA		United States	yes	individual	['beggars  ', 'choosers  ']
1606487546417926145	yes	Sat Dec 24 03:10:52 +0000 2022	A 30 year old man who said he was born in China, poor his whole life, immigrated to the US at 8, likes Germany a lot, is up to date with Russian affairs, lives with his parents, had just opened a credit card, claimed to suddenly buy a condo, and works in cybersecurity 🚩 🚩🚩🚩🚩	1436494552727228417	Big Good. done	ForcedNew		United States	no	individual	['poor  ', 'lives with parents  ', 'sudden wealth  ']
1617317067870605313	yes	Mon Jan 23 00:23:31 +0000 2023	@Sportz_DC “Trump’s EPA rolled back Obama-era fuel economy standards projected to add nearly $3,000 to the cost of a new cars cutting excessive regs he described as “stealth taxation on the poor.” His deregulatory actions the past 3 yrs increases purchasing power of working-class up to 15%”	722970901516427264	Katrina Ski	MtRushmore2016		United States	no	structural	[]
1563691614026969088	yes	Sun Aug 28 00:55:07 +0000 2022	@QTRResearch At the check in, indicate homeless to pay 0 or to pay $500+ city fee + service fre	888048986816258048	TegridyOtter	UnicornRX00000		United States	no	none	[]
1613409013387132933	yes	Thu Jan 12 05:34:19 +0000 2023	@BruceBruq @CatgirlAnarcho And we agree owning slaves was not a Moral thing. Views change, if the founders were around today they would likely be HORRIFIED so many people were allowed to vote! Poor people? Black?! WOMEN?! Relying on the words of men long gone is a poor way to govern. Or should we be Brits?	1303064423892910080	Nameless chicken	Namelesschicke2		United States	yes	none	['poor people  ', 'black  ', 'women  ']
1576405657129193473	yes	Sun Oct 02 02:56:11 +0000 2022	@FPWellman Oh Freddie/Fredricka …. No one in this GREAT USA should EVER put anyone above our own. What I loathe, is giving a country BILLIONS OF DOLLARS for what? To fight their war? So our own suffer, and the working class foots the bill? No thank you sweetie.	33143944	Cindy A	LucindaG		United States	no	individual	['working class  ', 'suffer  ', 'entitled']
1623087571235373059	yes	Tue Feb 07 22:33:27 +0000 2023	@phooterxbt When is Chinese land going to make me not poor	1426894747738771458	Dr. Sleazeball	DrSleazeball		United States	yes	individual	['poor  ', 'dependent on land  ']
1578415905066733570	yes	Fri Oct 07 16:04:11 +0000 2022	@Reuters I'm proud to say.. I'm among the people benefits from @Lisa_berry5 company, I just got my payment Of R60,000 from an investment of R5000 all thanks to the trading genius company and miss @Lisa_berry5	1546000394496647170	Patricia A. Kleiber	Patricia_A_Kle		United States	no	individual	[]
1629330862994235392	yes	Sat Feb 25 04:02:03 +0000 2023	Portland response AFTER the big unexpected snow has been frustrating. Remember Mapps poor PBOT management when you vote for city council.	352444871	Oh, Antonin...	OhArtaud		United States	no	individual	[]
1623407058396626946	yes	Wed Feb 08 19:42:58 +0000 2023	@SarahHuckabee I don't understand what woke is, but I will give it a try. Woke means that you understand that the rich, white, Christian caste system is dying. Is that right?	14440207	I See You.	MaremmaLover		United States	no	none	[]
